#{"t_start": 1724071915.097326, "env_id": "None"}
r,l,t,arousal,satiety,social-touch
1677.7968,500,11103.243103,pursuer_0_0.5281625888615958,pursuer_0_1.3888541874973503,pursuer_0_0
806.94824,500,11103.243125,pursuer_1_0.6251484417935446,pursuer_1_1.496748372191988,pursuer_1_0
2634.8044,500,11103.243146,pursuer_0_0.40896960243273656,pursuer_0_1.284617282013326,pursuer_0_0
-224.84142,500,11103.243167,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2732.752,500,11154.134358,pursuer_0_0.40941231863825456,pursuer_0_1.456550997099018,pursuer_0_0
2385.8257,500,11154.134741,pursuer_1_0.4287026024834494,pursuer_1_1.129912833078687,pursuer_1_0
2656.469,500,11154.134793,pursuer_0_0.4749658302854001,pursuer_0_1.0395472082836819,pursuer_0_0
-243.4975,500,11154.134823,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1452.732,500,11154.134849,pursuer_0_0.44284087294141844,pursuer_0_1.276800827097002,pursuer_0_0
2329.6323,500,11154.134874,pursuer_1_0.43349879018976445,pursuer_1_1.109201092215098,pursuer_1_0
1651.9033,500,11154.134897,pursuer_0_0.5293204819061977,pursuer_0_1.2334556532896206,pursuer_0_0
1543.766,500,11154.13492,pursuer_1_0.5306342876449626,pursuer_1_1.234041242038918,pursuer_1_0
2614.0872,500,11154.134943,pursuer_0_0.4115608099928022,pursuer_0_1.0289778281050848,pursuer_0_0
2842.9019,500,11154.134966,pursuer_1_0.37801885337303265,pursuer_1_1.4825037359755768,pursuer_1_0
-120.46206,500,11154.134988,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-217.90373,500,11154.135011,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-145.2234,500,11154.135033,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2407.7676,500,11154.135055,pursuer_1_0.4319784710374482,pursuer_1_1.2458022607017734,pursuer_1_0
1892.0308,500,11154.135078,pursuer_0_0.5130514106590803,pursuer_0_1.5,pursuer_0_0
-229.5282,500,11154.1351,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1793.167,500,11207.090685,pursuer_0_0.5116976734537714,pursuer_0_1.2372422541614048,pursuer_0_0
1531.6956,500,11207.091487,pursuer_1_0.5293607462491282,pursuer_1_1.3168807391800024,pursuer_1_0
2210.9128,500,11207.091541,pursuer_0_0.45910160124058075,pursuer_0_1.2841556049807583,pursuer_0_0
-214.76276,500,11207.091571,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2373.3108,500,11207.091602,pursuer_0_0.43963960537197583,pursuer_0_1.073427825140977,pursuer_0_0
1123.4886,500,11207.091628,pursuer_1_0.58214994308736,pursuer_1_1.296645311081142,pursuer_1_0
2375.206,500,11207.091652,pursuer_0_0.45463285796084996,pursuer_0_1.0847229843931732,pursuer_0_0
2482.3372,500,11207.091675,pursuer_1_0.4185619272445951,pursuer_1_1.4562704941821318,pursuer_1_0
874.64136,500,11207.0917,pursuer_0_0.647417499329747,pursuer_0_1.3524552241997125,pursuer_0_0
-225.4541,500,11207.091724,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
845.5683,500,11207.091746,pursuer_0_0.6244463380129461,pursuer_0_1.3631932215641298,pursuer_0_0
2112.2695,500,11207.091769,pursuer_1_0.4624352093837523,pursuer_1_1.1165695537233513,pursuer_1_0
2884.2812,500,11207.091791,pursuer_0_0.4000741631259592,pursuer_0_1.3090186384247287,pursuer_0_0
1182.2002,500,11207.091814,pursuer_1_0.5754732196894319,pursuer_1_1.2878055189524438,pursuer_1_0
2888.5034,500,11207.091836,pursuer_0_0.3813376769665536,pursuer_0_1.4536887430500258,pursuer_0_0
2851.6392,500,11207.091858,pursuer_1_0.3740248042396887,pursuer_1_1.464109809772138,pursuer_1_0
1088.7418,500,11259.69669,pursuer_0_0.5409689369948448,pursuer_0_1.3365489420392123,pursuer_0_0
2361.4592,500,11259.697498,pursuer_1_0.4323129652426782,pursuer_1_1.0590382599411823,pursuer_1_0
1395.3751,500,11259.697549,pursuer_0_0.5720081159457601,pursuer_0_1.265039000039515,pursuer_0_0
988.6546,500,11259.697578,pursuer_1_0.6023107274473449,pursuer_1_1.4506372396191571,pursuer_1_0
1422.53,500,11259.697603,pursuer_0_0.554692120414243,pursuer_0_1.259731944085756,pursuer_0_0
2323.4368,500,11259.697626,pursuer_1_0.43144421204757816,pursuer_1_1.4539477040128372,pursuer_1_0
3053.6692,500,11259.69765,pursuer_0_0.3607384094017875,pursuer_0_1.3039675682433713,pursuer_0_0
2375.4106,500,11259.697673,pursuer_1_0.43061428934676077,pursuer_1_1.4875813966876954,pursuer_1_0
-88.20307,500,11259.697696,pursuer_0_0.6497921852827346,pursuer_0_0,pursuer_0_0
2779.2,500,11259.697719,pursuer_1_0.38450534444548373,pursuer_1_1.4151790606921988,pursuer_1_0
2230.6782,500,11259.697742,pursuer_0_0.45748669894096083,pursuer_0_1.1079019210235028,pursuer_0_0
2277.9543,500,11259.697765,pursuer_1_0.4377183112377848,pursuer_1_1.3816567915245042,pursuer_1_0
2896.0833,500,11259.697788,pursuer_0_0.38405737371829674,pursuer_0_1.4685009747902371,pursuer_0_0
699.71094,500,11259.69781,pursuer_1_0.6400174664048498,pursuer_1_1.390815338451665,pursuer_1_0
2377.4138,500,11259.697833,pursuer_0_0.4369464493259675,pursuer_0_1.1553299490143982,pursuer_0_0
2025.4708,500,11259.697856,pursuer_1_0.4704849812772685,pursuer_1_1.1435880139609658,pursuer_1_0
1935.7816,500,11317.139652,pursuer_0_0.49355128152311445,pursuer_0_1.190213328515513,pursuer_0_0
1294.3264,500,11317.140436,pursuer_1_0.5614882217818485,pursuer_1_1.397049352519899,pursuer_1_0
-35.053402,500,11317.140488,pursuer_0_0.49329181147758916,pursuer_0_0,pursuer_0_0
2433.073,500,11317.140518,pursuer_1_0.42357755521038204,pursuer_1_1.0462333023653323,pursuer_1_0
907.1684,500,11317.140545,pursuer_0_0.6247698193867168,pursuer_0_1.4116089217633252,pursuer_0_0
646.29755,500,11317.140569,pursuer_1_0.6404703637748026,pursuer_1_1.3696555970419093,pursuer_1_0
2116.8943,500,11317.140591,pursuer_0_0.504051446609867,pursuer_0_1.3762734162742754,pursuer_0_0
-217.40504,500,11317.140614,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2748.234,500,11317.140637,pursuer_0_0.398082840339848,pursuer_0_1.474753088054179,pursuer_0_0
2126.0037,500,11317.14066,pursuer_1_0.4603204663509254,pursuer_1_1.3986917671719115,pursuer_1_0
2737.6177,500,11317.140683,pursuer_0_0.6296670108915973,pursuer_0_1.3687315691725945,pursuer_0_0
261.21008,500,11317.140705,pursuer_1_0.7009281671911465,pursuer_1_1.469302428529186,pursuer_1_0
2251.1038,500,11317.140728,pursuer_0_0.45457680792142974,pursuer_0_1.125475274810942,pursuer_0_0
-246.07512,500,11317.140751,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-131.80919,500,11317.140773,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1975.0167,500,11317.140795,pursuer_1_0.4772324991114258,pursuer_1_1.4445204471787316,pursuer_1_0
2125.7637,500,11374.747735,pursuer_0_0.3883719838542883,pursuer_0_1.417771581810547,pursuer_0_0
2770.0256,500,11374.747817,pursuer_1_0.38028791699333614,pursuer_1_1.3589742625615049,pursuer_1_0
7.17559,500,11374.747851,pursuer_0_0.47351106752296923,pursuer_0_0,pursuer_0_0
2757.2146,500,11374.747894,pursuer_1_0.3848644688123672,pursuer_1_1.3972687933771126,pursuer_1_0
2316.6885,500,11374.747918,pursuer_0_0.44515454828668066,pursuer_0_1.3366602551719915,pursuer_0_0
1799.7157,500,11374.747938,pursuer_1_0.4911314435814331,pursuer_1_1.1794840329532426,pursuer_1_0
3007.5535,500,11374.747958,pursuer_0_0.3678694635027444,pursuer_0_1.407821370416044,pursuer_0_0
2319.9163,500,11374.747977,pursuer_1_0.434358218352727,pursuer_1_1.0729770785491948,pursuer_1_0
589.0819,500,11374.747997,pursuer_0_0.660903083144067,pursuer_0_1.4006779100877094,pursuer_0_0
1684.5647,500,11374.748016,pursuer_1_0.5116861933859304,pursuer_1_1.1969082909286788,pursuer_1_0
1674.1205,500,11374.748036,pursuer_0_0.5234156721704595,pursuer_0_1.219628472298949,pursuer_0_0
2410.0525,500,11374.748055,pursuer_1_0.4211135279860997,pursuer_1_1.0479354131492138,pursuer_1_0
458.78473,500,11374.748074,pursuer_0_0.6789525897384979,pursuer_0_1.4211527639628652,pursuer_0_0
2030.4514,500,11374.748093,pursuer_1_0.4660219563002634,pursuer_1_1.2409425587001783,pursuer_1_0
2544.8875,500,11374.748112,pursuer_0_0.41809340977844883,pursuer_0_1.2676588139265053,pursuer_0_0
2569.9995,500,11374.748131,pursuer_1_0.4092727305510154,pursuer_1_1.4260986258907247,pursuer_1_0
2307.764,500,11443.665485,pursuer_0_0.4521382181433656,pursuer_0_1.4835090788424528,pursuer_0_0
2918.7825,500,11443.665904,pursuer_1_0.3639199173534422,pursuer_1_1.4034448484950643,pursuer_1_0
2603.8647,500,11443.665959,pursuer_0_0.4142131927187741,pursuer_0_1.0205545800153744,pursuer_0_0
-211.74394,500,11443.665991,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2302.3086,500,11443.666018,pursuer_0_0.4195371151490258,pursuer_0_1.1062874379644396,pursuer_0_0
2607.2349,500,11443.666043,pursuer_1_0.4040008701284106,pursuer_1_1.1245429027347358,pursuer_1_0
2942.73,500,11443.666077,pursuer_0_0.37382328162958117,pursuer_0_1.4046220580892712,pursuer_0_0
2035.8232,500,11443.666108,pursuer_1_0.4688200951098816,pursuer_1_1.2253597906577263,pursuer_1_0
2437.0383,500,11443.666138,pursuer_0_0.496714369262452,pursuer_0_1.0628079863865878,pursuer_0_0
-213.08606,500,11443.666169,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
3167.8662,500,11443.666199,pursuer_0_0.35234233297331347,pursuer_0_1.4546549073679127,pursuer_0_0
2643.494,500,11443.666229,pursuer_1_0.4002029344334651,pursuer_1_1.094059036151819,pursuer_1_0
1573.5637,500,11443.666259,pursuer_0_0.5334087655747113,pursuer_0_1.2272796536531438,pursuer_0_0
2583.787,500,11443.666289,pursuer_1_0.405527969923061,pursuer_1_1.4452993003359986,pursuer_1_0
-112.6122,500,11443.666319,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2452.3955,500,11443.666348,pursuer_1_0.418845084617042,pursuer_1_1.4743794057995896,pursuer_1_0
1838.9102,500,11521.923402,pursuer_0_0.5086994801723135,pursuer_0_1.321369478038516,pursuer_0_0
2205.5972,500,11521.924179,pursuer_1_0.4475738945879287,pursuer_1_1.0947214784741828,pursuer_1_0
1829.7195,500,11521.924235,pursuer_0_0.48312184248171924,pursuer_0_1.3860432098070576,pursuer_0_0
2114.6182,500,11521.924268,pursuer_1_0.4599620936112362,pursuer_1_1.3569605916061127,pursuer_1_0
2090.378,500,11521.924295,pursuer_0_0.48145032134023147,pursuer_0_1.2890482013361584,pursuer_0_0
2427.4612,500,11521.924321,pursuer_1_0.42338553027714,pursuer_1_1.3225026669124618,pursuer_1_0
2513.4795,500,11521.924346,pursuer_0_0.636290880972637,pursuer_0_1.2723382535028291,pursuer_0_0
-237.20882,500,11521.92437,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1833.6959,500,11521.924394,pursuer_0_0.48508498404759753,pursuer_0_1.4612228707851356,pursuer_0_0
2592.2686,500,11521.924418,pursuer_1_0.4020071904650312,pursuer_1_1.4539447827016534,pursuer_1_0
1639.3135,500,11521.924442,pursuer_0_0.5295590267521758,pursuer_0_1.4126048618076044,pursuer_0_0
495.99237,500,11521.924467,pursuer_1_0.6584484040756443,pursuer_1_1.3940912741284555,pursuer_1_0
1984.2706,500,11521.924491,pursuer_0_0.4888478029227909,pursuer_0_1.493045861553212,pursuer_0_0
-208.5395,500,11521.924515,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
956.9873,500,11521.924542,pursuer_0_0.631404065857585,pursuer_0_1.3363245574217244,pursuer_0_0
-206.93907,500,11521.924567,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-141.23357,500,11601.017446,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1547.3618,500,11601.0182,pursuer_1_0.5317752549046001,pursuer_1_1.2579494715293813,pursuer_1_0
-152.53743,500,11601.018266,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-221.54025,500,11601.018303,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-151.74179,500,11601.01833,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2339.7495,500,11601.018354,pursuer_1_0.4329832346689716,pursuer_1_1.4423040601384445,pursuer_1_0
-100.10321,500,11601.018386,pursuer_0_0.5591514779033897,pursuer_0_0,pursuer_0_0
1793.7949,500,11601.018412,pursuer_1_0.49897481718235326,pursuer_1_1.1747833426597747,pursuer_1_0
1488.7145,500,11601.018436,pursuer_0_0.553267076854289,pursuer_0_1.370167384738347,pursuer_0_0
-237.08885,500,11601.018459,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2486.998,500,11601.018482,pursuer_0_0.4270202852110817,pursuer_0_1.33769437503112,pursuer_0_0
1996.1979,500,11601.018505,pursuer_1_0.47516727893533883,pursuer_1_1.3645495518994124,pursuer_1_0
2370.8213,500,11601.018528,pursuer_0_0.4980945297223693,pursuer_0_1.2552479017260822,pursuer_0_0
1727.7759,500,11601.018562,pursuer_1_0.5151305468700503,pursuer_1_1.3485450578400275,pursuer_1_0
2444.97,500,11601.018593,pursuer_0_0.4345015380687676,pursuer_0_1.0748775890340663,pursuer_0_0
2701.2883,500,11601.018658,pursuer_1_0.39232106224380275,pursuer_1_1.3396569187919336,pursuer_1_0
1481.0519,500,11714.578523,pursuer_0_0.5506968604302037,pursuer_0_1.2529131407047502,pursuer_0_0
2597.5293,500,11714.57889,pursuer_1_0.40501031261310555,pursuer_1_1.4595235327131728,pursuer_1_0
2392.8135,500,11714.578945,pursuer_0_0.44589862522100554,pursuer_0_1.4173406390461347,pursuer_0_0
-207.25424,500,11714.578978,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2488.1929,500,11714.579006,pursuer_0_0.42534763369902456,pursuer_0_1.421401813212557,pursuer_0_0
2846.054,500,11714.579032,pursuer_1_0.37924587558301703,pursuer_1_1.3477479392284377,pursuer_1_0
-144.17995,500,11714.57909,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2829.0564,500,11714.579122,pursuer_1_0.3784293471034712,pursuer_1_1.4834215789363665,pursuer_1_0
2028.6266,500,11714.579147,pursuer_0_0.4633294395645503,pursuer_0_1.4912101119390133,pursuer_0_0
2669.8457,500,11714.579177,pursuer_1_0.3941576644109976,pursuer_1_1.3889928290083644,pursuer_1_0
-116.58641,500,11714.579213,pursuer_0_0.7405693133968947,pursuer_0_0,pursuer_0_0
1098.7104,500,11714.579244,pursuer_1_0.5825626155762165,pursuer_1_1.29335267383359,pursuer_1_0
1859.5361,500,11714.579269,pursuer_0_0.50581382338877,pursuer_0_1.369982069689418,pursuer_0_0
2341.8003,500,11714.579293,pursuer_1_0.4332641760595784,pursuer_1_1.3673605699728282,pursuer_1_0
3113.356,500,11714.579317,pursuer_0_0.45358198795099586,pursuer_0_1.3479517999282729,pursuer_0_0
2034.2247,500,11714.579342,pursuer_1_0.4746328817188417,pursuer_1_1.3505151056909932,pursuer_1_0
2561.2402,500,11781.948501,pursuer_0_0.4382954564060488,pursuer_0_1.1431248168582457,pursuer_0_0
1860.6534,500,11781.948925,pursuer_1_0.4888840778062293,pursuer_1_1.164692093798331,pursuer_1_0
2631.9404,500,11781.948975,pursuer_0_0.40845031088020534,pursuer_0_1.0812735839512722,pursuer_0_0
2399.324,500,11781.949005,pursuer_1_0.4281011134747871,pursuer_1_1.4828255440093254,pursuer_1_0
-118.89938,500,11781.94903,pursuer_0_0.6140400867986631,pursuer_0_0,pursuer_0_0
2538.5972,500,11781.949055,pursuer_1_0.4053414262940429,pursuer_1_1.0498509127594422,pursuer_1_0
2414.8018,500,11781.949079,pursuer_0_0.435717756402431,pursuer_0_1.0657975111661173,pursuer_0_0
2136.3843,500,11781.949102,pursuer_1_0.4575388408592792,pursuer_1_1.3730985368697557,pursuer_1_0
-124.16517,500,11781.949125,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2191.7524,500,11781.949148,pursuer_1_0.44917841976732564,pursuer_1_1.0992102309709784,pursuer_1_0
2557.445,500,11781.949173,pursuer_0_0.4208060166221222,pursuer_0_1.0403764114498781,pursuer_0_0
-212.63179,500,11781.949197,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2326.8848,500,11781.94922,pursuer_0_0.44754097602512943,pursuer_0_1.3670475708133898,pursuer_0_0
-249.48953,500,11781.949243,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-151.87311,500,11781.949265,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-249.64455,500,11781.949288,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
-113.1145,500,11836.608739,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
-205.71005,500,11836.609082,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2910.5151,500,11836.609134,pursuer_0_0.38054043297152745,pursuer_0_1.4555760864087908,pursuer_0_0
2161.246,500,11836.609164,pursuer_1_0.45067807547264516,pursuer_1_1.0988139194788613,pursuer_1_0
2905.8174,500,11836.609191,pursuer_0_0.3767396388519161,pursuer_0_1.2316359781462478,pursuer_0_0
1918.5511,500,11836.609215,pursuer_1_0.4804740518845672,pursuer_1_1.1483272959934174,pursuer_1_0
2805.9927,500,11836.609238,pursuer_0_0.3870839805612902,pursuer_0_1.3250304776185406,pursuer_0_0
1206.6794,500,11836.609262,pursuer_1_0.5718107126829196,pursuer_1_1.2829210819227095,pursuer_1_0
2282.6438,500,11836.609285,pursuer_0_0.4516634046347096,pursuer_0_1.3736025967341043,pursuer_0_0
2231.5571,500,11836.609308,pursuer_1_0.45262243863917495,pursuer_1_1.1487415447277833,pursuer_1_0
-139.67323,500,11836.60933,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
719.50824,500,11836.609354,pursuer_1_0.6341361110953168,pursuer_1_1.3679347376508844,pursuer_1_0
-153.71553,500,11836.609377,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1149.7064,500,11836.609399,pursuer_1_0.5742928840019975,pursuer_1_1.2836607445763344,pursuer_1_0
2836.281,500,11836.609422,pursuer_0_0.5336358717563918,pursuer_0_1.2498401488928874,pursuer_0_0
1491.5159,500,11836.609445,pursuer_1_0.5360372785327217,pursuer_1_1.2310269164988317,pursuer_1_0
802.26184,500,11890.173622,pursuer_0_0.4784574343733996,pursuer_0_1.3808049513624372,pursuer_0_0
2274.3643,500,11890.174161,pursuer_1_0.4428370618114345,pursuer_1_1.3920436778739345,pursuer_1_0
2803.155,500,11890.174211,pursuer_0_0.39155283634753313,pursuer_0_1.497215563056813,pursuer_0_0
1974.8201,500,11890.17424,pursuer_1_0.4788244912234504,pursuer_1_1.3873747121866447,pursuer_1_0
-123.73199,500,11890.174265,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
1835.4015,500,11890.174289,pursuer_1_0.4932084219675095,pursuer_1_1.165792010707205,pursuer_1_0
2093.0562,500,11890.174312,pursuer_0_0.4721751906187784,pursuer_0_1.3688337362486758,pursuer_0_0
1256.9539,500,11890.174335,pursuer_1_0.5615787678903048,pursuer_1_1.2704327007336396,pursuer_1_0
2808.7493,500,11890.174357,pursuer_0_0.4026651060475252,pursuer_0_1.4746805225626354,pursuer_0_0
2550.1643,500,11890.17438,pursuer_1_0.40677179184978,pursuer_1_1.2520783374459448,pursuer_1_0
2386.2715,500,11890.174402,pursuer_0_0.4404398126922361,pursuer_0_1.2947527174365956,pursuer_0_0
1903.5037,500,11890.174425,pursuer_1_0.48741418031256,pursuer_1_1.3725612269068048,pursuer_1_0
2188.4487,500,11890.174447,pursuer_0_0.4646870367700956,pursuer_0_1.3374982681339362,pursuer_0_0
2732.5217,500,11890.17447,pursuer_1_0.38882045804114657,pursuer_1_1.4130317218633792,pursuer_1_0
-122.90186,500,11890.174492,pursuer_0_0.7533365534153682,pursuer_0_0,pursuer_0_0
2494.267,500,11890.174514,pursuer_1_0.418241132105278,pursuer_1_1.055495439063087,pursuer_1_0
1804.9617,500,11955.31811,pursuer_0_0.5106052016819225,pursuer_0_1.4676611048863342,pursuer_0_0
-208.02036,500,11955.318899,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2582.2468,500,11955.318953,pursuer_0_0.4154372926323298,pursuer_0_1.0287044551110296,pursuer_0_0
-225.91566,500,11955.318986,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2068.4995,500,11955.319012,pursuer_0_0.47787840143303756,pursuer_0_1.3481740492945467,pursuer_0_0
2865.3552,500,11955.319038,pursuer_1_0.37121609624527313,pursuer_1_1.3260468940760903,pursuer_1_0
2261.3225,500,11955.319066,pursuer_0_0.4537561844560716,pursuer_0_1.1058984339008722,pursuer_0_0
2510.2944,500,11955.319091,pursuer_1_0.41963218728123325,pursuer_1_1.1943286280227834,pursuer_1_0
1580.3748,500,11955.319116,pursuer_0_0.5366010544575487,pursuer_0_1.4454108715780445,pursuer_0_0
2359.716,500,11955.31914,pursuer_1_0.43048840747917383,pursuer_1_1.0653684522711133,pursuer_1_0
2415.7854,500,11955.319164,pursuer_0_0.4154056507499774,pursuer_0_1.4744138535978617,pursuer_0_-0.00039646011870428377
2548.2478,500,11955.319189,pursuer_1_0.41421560598944174,pursuer_1_1.4754112535951678,pursuer_1_0
2128.2695,500,11955.319213,pursuer_0_0.5813768667064618,pursuer_0_1.09761019389331,pursuer_0_0
-223.87698,500,11955.319237,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
2229.3645,500,11955.31926,pursuer_0_0.4394470574296747,pursuer_0_1.1212414071405141,pursuer_0_0
2483.529,500,11955.319284,pursuer_1_0.41883639899629477,pursuer_1_1.4399953789913909,pursuer_1_0
2303.671,500,12019.564377,pursuer_0_0.4474890474218596,pursuer_0_1.089835037529516,pursuer_0_0
-272.36954,500,12019.564736,pursuer_1_0.7533365534153682,pursuer_1_0,pursuer_1_0
1867.3953,500,12019.564787,pursuer_0_0.563498596849331,pursuer_0_1.3692998269147838,pursuer_0_0
257.0629,500,12019.564819,pursuer_1_0.6871589436322276,pursuer_1_1.4332786664373325,pursuer_1_0
